Time (s),Energy Decay (dB)
0.0,0.0
6.25e-05,-7.372500527636842e-05
0.000125,-0.00016053572246256856
0.0001875,-0.00023747340836852469
0.00025,-0.00032171525072513714
0.0003125,-0.00043208067409421767
0.000375,-0.000485754614829751
0.0004375,-0.0005973398920692051
0.0005,-0.0006442217805178745
0.0005625000000000001,-0.0007824966863278938
0.000625,-0.0008112132782044546
0.0006875,-0.0009627772794681317
0.00075,-0.0009775751775579424
0.0008125000000000001,-0.0011280540160187628
0.000875,-0.0011382864986180887
0.0009375,-0.001316753684880378
0.001,-0.0013177130943941382
0.0010625,-0.0014757750057850082
0.0011250000000000001,-0.0014761466251583424
0.0011875,-0.001660486785093658
0.00125,-0.0016634226741008467
0.0013125,-0.0018201234770686549
0.001375,-0.001825109072798579
0.0014375,-0.001989996053413259
0.0015,-0.0020051294790491303
0.0015625,-0.0021543758096684565
0.0016250000000000001,-0.0021797476592224987
0.0016875,-0.002312626506685301
0.00175,-0.0023453709463143882
0.0018125,-0.002478869678057144
0.001875,-0.002534649047942698
0.0019375,-0.002637642566381113
0.002,-0.002695972397283365
0.0020625,-0.002803064717240014
0.002125,-0.0028954208653159197
0.0021875,-0.002967275613535181
0.0022500000000000003,-0.0030585292335736916
0.0023125,-0.003127014937061256
0.002375,-0.003245558085930956
0.0024375,-0.0032911800971452796
0.0025,-0.003413430140508657
0.0025625,-0.00344971189615553
0.002625,-0.0035850635759015043
0.0026875000000000002,-0.0036119415445744277
0.00275,-0.0037695662644958634
0.0028125,-0.0037808435046958605
0.002875,-0.003924881213869061
0.0029375,-0.003934679949486804
0.003,-0.004105554132440994
0.0030625,-0.004106737559816492
0.003125,-0.004254252970706181
0.0031875000000000002,-0.004255192833355714
0.0032500000000000003,-0.004422461379428625
0.0033125,-0.004423002521586675
0.003375,-0.004572911334700903
0.0034375,-0.004574431545062706
0.0035,-0.004728837086598527
0.0035625,-0.004734334265001311
0.003625,-0.004884798039701291
0.0036875000000000002,-0.004897439330925785
0.00375,-0.0050306062590698255
0.0038125,-0.005045912003970645
0.003875,-0.0051869517593674565
0.0039375,-0.00521937982234081
0.004,-0.005326871763547382
0.0040625,-0.005356449762453701
0.004125,-0.005474249077722227
0.0041875,-0.0055249477319235015
0.00425,-0.005613950005389701
0.0043125,-0.005664187562033333
0.004375,-0.00575255140721001
0.0044375000000000005,-0.005819641171891578
0.0045000000000000005,-0.005889648916963003
0.0045625,-0.005962890021333991
0.004625,-0.006020587856909725
0.0046875,-0.006095949449669455
0.00475,-0.006151819549627971
0.0048125,-0.006249003464418661
0.004875,-0.006283564179605836
0.0049375,-0.006369590456363059
0.005,-0.006407229159659191
0.0050625,-0.006519844788309413
0.005125,-0.0065386486906323414
0.0051875,-0.006635549564662347
0.00525,-0.006655806234683085
0.0053125,-0.006772710496960854
0.0053750000000000004,-0.006782589976630626
0.0054375000000000005,-0.006894431086917122
0.0055,-0.006900788425990038
0.0055625,-0.007013416853874589
0.005625,-0.007017144314198155
0.0056875,-0.00713728207653474
0.00575,-0.007137665097573186
0.0058125,-0.007240287305861305
0.005875,-0.007240962558588735
0.0059375,-0.007363356595950943
0.006,-0.007364323156046215
0.0060625,-0.007460747480998019
0.006125,-0.007461169985610864
0.0061875,-0.007573153888334399
0.00625,-0.0075782191404083175
