Time (s),Energy Decay (dB)
1.833375,-0.35964334588185864
1.8334375,-0.3596437368691421
1.8335000000000001,-0.35964625085837276
1.8335625,-0.3596482554479007
1.833625,-0.3596483014089053
1.8336875000000001,-0.35964942820061796
1.83375,-0.359651618167358
1.8338125,-0.3596523408325093
1.8338750000000001,-0.3596524591064041
1.8339375,-0.3596542226846814
1.834,-0.3596561562505421
1.8340625,-0.3596562860569259
1.834125,-0.3596573352182091
1.8341875,-0.35965995415279295
1.83425,-0.359660853535645
1.8343125,-0.35966099653471884
1.834375,-0.35966285629444195
1.8344375,-0.3596648064612385
1.8345,-0.35966500197579065
1.8345625,-0.35966595290644104
1.834625,-0.35966939404808995
1.8346875,-0.3596712174453706
1.83475,-0.35967130259425595
1.8348125,-0.35967443083282263
1.834875,-0.35967805667094943
1.8349375,-0.3596785135268433
1.835,-0.3596794731912437
1.8350625,-0.3596833704109358
1.8351250000000001,-0.3596860377696427
1.8351875,-0.3596860444745639
1.83525,-0.35968876068666694
1.8353125000000001,-0.3596937944794111
1.835375,-0.3596952775975926
1.8354375,-0.359695668589552
1.8355000000000001,-0.3596995247850986
1.8355625,-0.3597033401625735
1.835625,-0.35970375573415914
1.8356875000000001,-0.3597050393629553
1.83575,-0.35970971244782346
1.8358125,-0.35971233623491583
1.8358750000000001,-0.35971235623897546
1.8359375,-0.35971554270622497
1.836,-0.3597200499446145
1.8360625,-0.3597210748636982
1.836125,-0.35972161358688903
1.8361875,-0.35972548150871475
1.83625,-0.35972874821270456
1.8363125,-0.35972881844107346
1.836375,-0.3597311426363239
1.8364375,-0.3597355618238057
1.8365,-0.3597365687394711
1.8365625,-0.3597372539483346
1.836625,-0.359741210223934
1.8366875,-0.3597441263131086
1.83675,-0.359744164351024
1.8368125,-0.35974654794207594
1.836875,-0.35975142931961823
1.8369375000000001,-0.35975268945613154
1.837,-0.3597536259430757
1.8370625,-0.35975920141592554
1.8371250000000001,-0.35976295313575646
1.8371875,-0.35976296033730204
1.83725,-0.3597662974070688
1.8373125000000001,-0.3597726505783145
1.837375,-0.35977480549706814
1.8374375,-0.35977540254874735
1.8375000000000001,-0.35978235462790265
1.8375625,-0.3597888892255271
1.837625,-0.35978908081571204
1.8376875000000001,-0.3597933757575935
1.83775,-0.3598026182898139
1.8378125,-0.3598059771833114
1.8378750000000001,-0.3598063479723873
1.8379375,-0.35981323743427357
1.838,-0.3598213321723476
1.8380625,-0.3598224059153934
1.838125,-0.3598248403865065
1.8381875,-0.3598339028221964
1.83825,-0.3598388967783217
1.8383125,-0.3598389099204299
1.838375,-0.3598442765675888
1.8384375,-0.35985265334674044
1.8385,-0.35985487437062713
1.8385625,-0.3598558195442545
1.838625,-0.3598634386696381
1.8386875,-0.3598696427617051
1.83875,-0.35986976206780197
1.8388125,-0.35987365945825744
1.838875,-0.359881017871557
1.8389375000000001,-0.3598831034732592
1.839,-0.3598837522310269
1.8390625,-0.35988967771576036
1.8391250000000001,-0.35989488694219746
1.8391875,-0.359895042603601
1.83925,-0.35989837977485994
1.8393125000000001,-0.3599051914465685
1.839375,-0.35990692755499626
1.8394375,-0.3599079077979527
1.8395000000000001,-0.3599143213620096
1.8395625,-0.3599192160948636
1.839625,-0.3599192855394117
1.8396875000000001,-0.35992322423233136
1.83975,-0.35993164431042923
1.8398125,-0.35993446971658843
1.8398750000000001,-0.35993522312470094
1.8399375,-0.35994319150925114
1.84,-0.35995055004036264
1.8400625,-0.3599509714143796
1.840125,-0.3599545579008523
1.8401875,-0.3599646240313554
1.84025,-0.359969584921335
1.8403125,-0.3599697537766861
1.840375,-0.3599779678495654
1.8404375,-0.35998839623610135
1.8405,-0.3599898219991191
1.8405625,-0.35999256792712286
1.840625,-0.3600031120586144
1.8406875,-0.3600096774720284
1.84075,-0.36000969705850755
1.8408125,-0.3600154714738316
1.840875,-0.3600263469742654
1.8409375000000001,-0.36002955496974604
1.841,-0.3600307009060848
1.8410625,-0.36004035581428906
1.8411250000000001,-0.36004824055660656
1.8411875,-0.3600485183430579
1.84125,-0.3600525105199928
1.8413125000000001,-0.3600618352600946
1.841375,-0.36006572694645883
